ID,product_name,product_fullname,category,category_list,actual_price,discount_price,discount_percentage,img_link,product_link,mapped_user_id_list
39,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",24700,11900,52,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41fRMsvSy8L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-charging-Nylon-Braided-iPhone/dp/B08CHKQ8D4/ref=sr_1_111?qid=1672909129&s=electronics&sr=1-111,"[464, 8468, 7116, 7795, 4370, 4340, 1355, 2534]"
40,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'RemoteControls']",24700,5700,77,https://m.media-amazon.com/images/I/41pA1xo-mIL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Dealfreez-Compatible-Silicone-Anti-Lost-D-Black/dp/B09BW334ML/ref=sr_1_112?qid=1672909129&s=electronics&sr=1-112,"[2915, 7429, 2077, 6027, 1361, 1668, 6329, 3431]"
41,Amazon Basics New Release Nylon USB-A to Lightning Cable Cord,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",29800,14000,53,https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6GVLJ/ref=sr_1_113?qid=1672909129&s=electronics&sr=1-113,"[7007, 6026, 7473, 7762, 2418, 2547, 6879, 1186]"
42,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'RemoteControls']",14800,4900,67,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UJEnTJpVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Isoelite-Remote-Compatible-Samsung-Control/dp/B07DL1KC3H/ref=sr_1_114?qid=1672909129&s=electronics&sr=1-114,"[4670, 3023, 3801, 6839, 2962, 6778, 3005, 8019]"
43,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",495000,361400,27,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41GTMteNtdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/MI-inches-Smart-Android-Bezel-Less/dp/B0B6F98KJJ/ref=sr_1_115?qid=1672909129&s=electronics&sr=1-115,"[7962, 362, 5239, 5391, 6007, 7646, 8801, 3391]"
44,Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",16500,5800,65,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41c80KrMZgL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Nylon-Braided-Charging-iPhones/dp/B07JNVF678/ref=sr_1_117?qid=1672909129&s=electronics&sr=1-117,"[2895, 729, 1545, 7266, 4946, 1419, 4621, 719]"
45,Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",16500,6600,60,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A4CcuIJuL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Charging-Charger-Compatible-Samsung/dp/B09QGZFBPM/ref=sr_1_118?qid=1672909129&s=electronics&sr=1-118,"[651, 8518, 2479, 3750, 3034, 7022, 4499, 6314]"
46,Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone,"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",21400,7500,65,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51UsScvHQNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-WN6LG1-Syncing-Charging/dp/B07JGDB5M1/ref=sr_1_119?qid=1672909129&s=electronics&sr=1-119,"[2124, 6699, 7486, 8743, 3847, 3298, 6345, 7600]"
47,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",16500,5000,70,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41LXLeCw3VL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/CROSSVOLT-Compatible-Charging-Supported-Devices/dp/B0981XSZJ7/ref=sr_1_120?qid=1672909129&s=electronics&sr=1-120,"[2745, 9027, 2454, 1100, 2438, 135, 5348, 8884]"
48,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",1072500,622100,42,https://m.media-amazon.com/images/I/41pdZIhY+gL._SY300_SX300_.jpg,https://www.amazon.in/VU-inches-GloLED-Google-55GloLED/dp/B0B9XLX8VR/ref=sr_1_121?qid=1672909130&s=electronics&sr=1-121,"[3644, 1547, 8625, 6621]"
49,PTron Solero T241 2.4A Type-C Data & Charging USB Cable,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",13200,1600,88,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41CB7sKZvCL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Solero-T241-Charging-480Mbps-Durable/dp/B08Y5KXR6Z/ref=sr_1_122?qid=1672909130&s=electronics&sr=1-122,"[5978, 4255, 7196, 8517, 2623, 8375, 7690, 6833]"
50,Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)","Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'StandardTelevisions']",330000,122100,63,https://m.media-amazon.com/images/I/41fruBt99gL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Croma-Inches-Ready-CREL7369-Black/dp/B09F6VHQXB/ref=sr_1_123?qid=1672909130&s=electronics&sr=1-123,"[6532, 6835, 4887, 6845, 3994, 294, 4543, 7942]"
51,boAt Laptop,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",16500,4500,73,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41jk4zYjTsL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-Type-c-A400-Cable-Carbon/dp/B0974G5Q2Y/ref=sr_1_124?qid=1672909130&s=electronics&sr=1-124,"[1273, 7860, 7209, 7446, 5151, 1526, 4090, 3248]"
52,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",395800,265200,33,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41WD+zBGibL._SY300_SX300_.jpg,https://www.amazon.in/LG-inches-Ready-32LQ576BPSA-Ceramic/dp/B09YL9SN9B/ref=sr_1_125?qid=1672909130&s=electronics&sr=1-125,"[4695, 7722, 5199, 8077, 4007, 1170, 2436, 741]"
53,boAt Type C A750 Stress Resistant,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",16500,6600,60,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41+3EsgcpzL._SY300_SX300_.jpg,https://www.amazon.in/boAt-A750-Resistant-Tangle-free-Transmission/dp/B09RX1FK54/ref=sr_1_126?qid=1672909130&s=electronics&sr=1-126,"[8592, 7742, 1748, 7138, 6424, 1391, 5252, 3470]"
54,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'RemoteControls']",33000,6600,80,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41dNwzNOc3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Cotbolt-Silicone-Protective-Shockproof-Waterproof/dp/B09TT6BFDX/ref=sr_1_127?qid=1672909130&s=electronics&sr=1-127,"[3507, 7335, 1955, 7998, 3506, 6600, 2991, 981]"
55,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",6600,3500,47,https://m.media-amazon.com/images/I/21rxGo3S7FL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1403-Charging-Function/dp/B09KH58JZR/ref=sr_1_129?qid=1672909130&s=electronics&sr=1-129,"[3544, 4870, 4484, 483, 7305, 8442, 1675, 675]"
56,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'RemoteControls']",33000,21400,35,https://m.media-amazon.com/images/I/31sBb-2L8KL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Electvision-Remote-Control-Compatible-Pairing/dp/B09DDCQFMT/ref=sr_1_130?qid=1672909130&s=electronics&sr=1-130,"[8011, 3536, 6575, 3728, 3232, 322, 6286, 2664]"
57,King Shine Multi Retractable 3.0A Fast Charger Cord,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",16500,5800,65,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416GZEi9SuL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Retractable-Multiple-Charging-Compatible-Smartphones/dp/B08RP2L2NL/ref=sr_1_131?qid=1672909130&s=electronics&sr=1-131,"[2869, 3328, 1489, 704, 141, 7959, 2005, 3222]"
58,Lapster 5 pin mini usb cable,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",16500,2500,85,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41ipWb8mrKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lapster-camera-usb2-0-External-Readers/dp/B0B4G2MWSB/ref=sr_1_132?qid=1672909130&s=electronics&sr=1-132,"[7569, 2476, 6568, 5321, 870, 177, 4892, 4276]"
59,Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",14800,3700,75,https://m.media-amazon.com/images/I/41LCWn4aUHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-Functional-Resistant-Braided/dp/B0B21C4BMX/ref=sr_1_133?qid=1672909130&s=electronics&sr=1-133,"[7305, 2135, 6579, 1838, 1409, 4139, 1786, 4086]"
60,Belkin Apple Certified Lightning To Type C Cable,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'USBCables']",33000,26400,20,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31fQdrBOMvL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Belkin-Lightning-Unbreakable-Braided-Charging/dp/B084MZXJNK/ref=sr_1_134?qid=1672909130&s=electronics&sr=1-134,"[49, 260, 8817, 3913, 2372, 8595, 4022, 5741]"
61,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'RemoteControls']",66000,24400,63,https://m.media-amazon.com/images/I/31-J+oOnb8L._SY300_SX300_.jpg,https://www.amazon.in/Remote-Control-Compatible-Amazon-basesailor/dp/B0BHZCNC4P/ref=sr_1_135?qid=1672909130&s=electronics&sr=1-135,"[5803, 7532, 1172, 491, 8619, 6377, 7622, 367]"
62,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",264000,139900,47,https://m.media-amazon.com/images/I/41P2TNMG-hL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/VW-Playwall-Frameless-Android-VW3251/dp/B0B16KD737/ref=sr_1_136?qid=1672909130&s=electronics&sr=1-136,"[500, 7725, 6355, 51, 3216, 5446, 5330, 6878]"
63,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",742300,348900,53,https://m.media-amazon.com/images/I/51Pu9zNUbtL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Hisense-inches-Certified-Android-43A6GE/dp/B099K9ZX65/ref=sr_1_137?qid=1672909130&s=electronics&sr=1-137,"[8211, 1709, 2979, 3732, 6581, 6157, 1527, 113]"
64,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",742500,542000,27,https://m.media-amazon.com/images/I/41Om+JyC4iL._SX300_SY300_.jpg,https://www.amazon.in/Redmi-inches-Ultra-Android-L50M6-RA/dp/B08Y55LPBF/ref=sr_1_138?qid=1672909130&s=electronics&sr=1-138,"[3279, 6504, 4376, 4377, 674, 6828, 2125, 6609]"
65,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'Cables', 'HDMICables']",28000,13200,53,https://m.media-amazon.com/images/I/41F6ukNxcCL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-6-Feet-DisplayPort-port-Cable/dp/B015OW3M1W/ref=sr_1_140?qid=1672909130&s=electronics&sr=1-140,"[406, 8601, 3016, 3963, 2940, 3306, 2923, 2441]"
66,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'Cables', 'HDMICables']",9800,3700,62,https://m.media-amazon.com/images/I/41Rg-JkRGgL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Speed-Female-Extension-Cable/dp/B01D5H8ZI8/ref=sr_1_141?qid=1672909130&s=electronics&sr=1-141,"[4591, 6212, 3246, 43, 7368, 4964, 8715, 2878]"
67,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",461800,166200,64,https://m.media-amazon.com/images/I/51O93lUTxtL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/iFFALCON-inches-Ready-Smart-TV-32F53/dp/B09X1M3DHX/ref=sr_1_142?qid=1672909130&s=electronics&sr=1-142,"[1794, 2691, 4158, 8154, 7345, 8280, 580, 6015]"
68,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'RemoteControls']",9900,5700,42,https://m.media-amazon.com/images/I/31Bfu6liMWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/7SEVENTM-Universal-Replacement-Original-AKB75095303/dp/B09MM6P76N/ref=sr_1_143?qid=1672909130&s=electronics&sr=1-143,"[1798, 6117, 3592, 1513, 8324, 7072, 6412, 8492]"
69,AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)","Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables","['Electronics', 'HomeTheater,TV&Video', 'Accessories', 'Cables', 'RCACables']",19800,8100,59,https://m.media-amazon.com/images/I/513rqzxlDpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-3-5mm-2-Male-Adapter-cable/dp/B01D5H8LDM/ref=sr_1_144?qid=1672909130&s=electronics&sr=1-144,"[2775, 3108, 1016, 3903, 4104, 5755, 2230, 8732]"
70,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","['Electronics', 'HomeTheater,TV&Video', 'Televisions', 'SmartTelevisions']",577300,398300,31,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/417QOjrqyBL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Ultra-Android-AR43AR2851UDFL/dp/B0B1YY6JJL/ref=sr_1_146?qid=1672909131&s=electronics&sr=1-146,"[63, 5678, 8623, 8313, 4018, 3790, 616, 1566]"
